0,1,2,3,4,5,6,7,8,9
178.8636664,173.7424783,174.2730178,169.1127987,169.6659459,178.3054173,170.1764234,169.1287638,158.9898066,170.922257
184.6503249,200.8674961,187.6900184,205.4644016,203.3789513,182.047435,190.672692,203.5494681,205.9929111,204.6748553
191.693595,203.3615026,188.2969159,198.26527,200.9038275,199.0447104,187.7363237,209.5725223,199.3909173,174.2929067
190.4773469,204.5302216,183.7788998,191.6172868,200.3298558,175.3501391,177.3903604,191.6613774,185.5416342,177.3675124
181.8001865,149.1697927,168.535401,145.6841154,143.119627,165.7065974,165.9027761,149.2520616,145.1560984,154.4448737
168.4087944,154.412597,158.4338063,161.2451181,154.516809,172.3748085,146.2378953,155.3729144,154.9565096,161.0546694
160.1432529,181.3588091,171.7427467,157.4688328,172.3935335,181.2916513,150.2921668,39.23576751,162.050295,129.6957283
157.9207204,167.0681415,150.0875213,171.6180474,161.5012156,161.1620271,162.930186,175.8398385,156.222215,160.9020584
158.2498378,173.9098517,170.2298003,180.1255176,182.9591764,165.1580028,181.5359343,181.5975295,181.7920977,183.1842358
184.5966124,177.4745448,174.5416884,170.6683825,183.2478415,180.718277,182.6218383,173.5805288,169.0009964,172.4567402
172.7264149,213.3905906,198.5625054,206.8739242,199.9756386,221.0056378,206.909468,206.6009801,222.6409905,202.7925524
217.9761383,213.5829761,207.5162922,212.3279901,215.5010179,202.9658114,211.014315,203.886844,196.2140598,197.2302165
197.9988169,167.0493876,218.1769168,-48.90677598,41.74604088,-102.6924835,-109.0106423,215.0463626,-119.9617021,-111.2528124
201.881718,206.3187966,199.5443466,197.5901852,192.3393755,197.6962873,212.8222905,203.9614689,189.8781613,204.4127618
220.3609378,230.6306035,217.7567618,222.2169698,216.0856445,228.7937572,215.6289297,230.7840995,229.508687,225.9055373
233.2258356,232.0773521,221.7465374,224.105839,228.5249916,237.881149,226.0371245,216.7690413,-50.70854012,215.9211316
209.1445947,229.2565256,197.4764367,207.5231863,221.772463,230.37086,229.086782,221.2014432,223.0356546,226.7072633
219.0265746,240.5052822,250.7719819,235.6885598,223.7109554,228.5143274,235.2254739,237.1003367,230.8439112,244.8979961
230.6811332,219.9588215,217.1954705,226.8941035,214.2151355,213.4883986,218.7333024,202.143509,215.7826019,207.351421
182.4692352,211.9233509,210.6169022,206.2892108,222.2625347,206.6299788,215.421911,228.5011943,223.9742018,213.6162229
216.2722153,210.5469094,203.5803287,213.0003971,193.4852359,204.259234,218.9900311,202.1489154,216.1686842,207.1351556
200.5048176,224.6489216,192.6840508,230.4843838,212.0676898,217.9294763,207.4588753,220.7632697,221.8935016,217.5726752
209.8214757,220.7705814,219.6358517,214.6127626,224.2134113,216.2904346,219.8843356,214.0354049,233.4380102,235.3031062
204.2904808,189.7456271,197.7116914,189.4905161,195.6157038,190.0170655,187.8025252,189.4134544,196.245229,192.9767915
220.2731994,203.0700435,213.4764557,215.1470946,212.7838295,226.8560805,209.2820108,211.5162993,-110.6953668,25.54830564
234.5514454,231.8290233,233.8604634,231.8053993,234.0419236,233.5514157,234.4140853,224.7755323,235.8457439,233.435391
217.1150286,206.3846627,201.7787485,201.7091008,212.906134,215.5776979,214.8346471,203.5325174,216.2496415,210.9218709
236.7875805,237.7130335,243.6577825,239.4823098,246.3340024,238.6562139,240.6544473,242.7216888,239.8948887,239.2447091
236.1300111,235.2406387,232.2655972,234.6362349,233.3942228,230.8881681,233.9274031,236.9075666,237.8547421,233.3247727
234.4326191,27.17669586,236.1643495,238.8233293,235.7042959,241.0949188,238.5687517,237.6594512,237.5205736,234.3697701
228.2100138,232.7106109,219.6631775,217.2638,225.1035774,234.4442287,216.9056452,228.9072449,223.3653301,228.8388957
230.4602311,234.1586848,235.562234,233.5279026,230.3422228,233.1120643,233.3251281,229.781293,-36.06245415,236.5707669
235.6146917,237.5790105,234.0738775,233.2219658,231.9392969,231.1143259,232.0439672,237.1576435,237.3594551,232.0536321
237.7758806,234.0420624,234.57005,232.1840529,212.6345357,230.5548099,230.9014003,230.5940095,230.988011,232.6263624
234.2013777,235.342361,236.0754448,237.1679506,235.7740397,233.4580255,235.6938979,235.5351564,236.6413632,234.5855511
236.4391426,236.9227966,234.3224858,231.3419745,237.4377983,233.1660414,234.6525793,232.5421539,236.1801675,234.8858392
227.4979687,234.2068515,230.1457386,232.1226566,232.4388655,233.2860431,231.2791362,234.6297618,227.1359626,230.4812735
217.1808733,209.8441775,208.019417,211.2129896,210.2664072,203.3770225,212.4360371,208.309491,205.766344,205.4114288
197.6844564,184.576846,195.2200313,182.3036711,180.3071597,173.050709,200.8346252,186.7758377,191.0662245,177.3485684
191.7066036,181.2017909,167.313311,185.3436135,170.4288147,182.8009489,175.9900294,161.7010469,186.2678061,183.4807317
164.4736255,162.8428758,173.1827465,180.8287394,168.0520866,189.5439182,170.9218905,185.0050037,172.7552016,174.783694
187.6322225,176.7457542,166.5790072,178.4336973,163.4562867,184.5570367,172.3267804,176.3635556,178.0098469,183.1344956
185.5336025,183.3132847,191.4647434,188.0218537,188.5771013,185.6100114,184.649807,185.8142695,189.8872502,191.5475859
187.7750654,184.4890002,194.4436409,173.8715598,180.6526068,177.2948473,187.4380191,189.1605843,176.9956585,177.0278176
182.6636165,192.4225273,194.0247577,192.2279074,189.7564453,192.5922689,200.4490718,203.2805551,192.3709006,192.3693769
198.5602332,197.2797133,188.0961789,187.2272789,206.5898404,196.0681097,190.9803111,183.6890881,196.5337207,189.4463168
216.8892387,225.4018152,223.9250265,221.1343595,224.3711599,228.1499718,222.1748393,225.4550258,229.0934085,222.4451441
210.5629995,224.1072597,224.9538352,223.9189095,221.6084403,224.4219265,228.6599683,224.9176703,220.4201639,226.216297
208.2357916,223.1583065,223.2114177,224.6795708,219.6047061,230.4272157,223.8831137,226.6264635,230.1640496,225.6917967
207.1842457,213.9037028,207.8373476,211.6081527,226.8429527,212.348824,212.6533182,209.3460087,215.7673722,217.7342746
222.2654857,211.9191231,215.298449,211.0908299,227.804637,218.0064045,210.4622324,217.3695668,211.7948362,217.2319132
230.3703187,206.3860055,209.2861181,219.1006243,210.8331452,204.8872863,211.1248876,211.3135124,228.9087705,221.3072957
226.1256629,224.2645378,226.1943932,205.3615822,217.3571769,215.1467523,217.3551417,223.477646,210.2790129,219.9226795
226.8485316,228.1083574,237.7445557,239.8139278,238.8327342,240.4825379,237.7176875,237.1736695,239.0846421,240.8974968
233.7846742,228.2343299,231.0940868,231.3389991,230.7545573,233.1422481,235.053881,-20.71965613,229.2897871,231.0387714
231.6393152,147.5708704,-70.73129734,233.3738624,232.2130026,59.76208165,233.3416033,231.45186,239.9877909,44.72527513
237.9866932,238.8020593,245.3172988,241.6299265,240.7251332,235.4438242,235.6127283,238.5533744,237.5909332,243.9645911
235.4215107,235.9529628,239.6859231,238.7313457,237.1539009,236.7973228,236.3268119,237.9999396,242.8856435,235.9518763
241.360025,242.0913901,243.5042149,243.3518579,244.7520674,246.2878657,247.8370817,242.910836,244.6698217,246.6211662
246.6780884,249.5709272,244.1677212,246.7953068,245.8861326,248.021013,246.5156543,245.1635557,244.0927796,251.2152079
241.6057018,245.361264,244.3960845,243.5054257,243.1309096,244.2247816,241.9668365,245.2710138,244.0670336,247.4406354
235.0059869,-64.22383475,237.1911952,240.1765933,235.1530781,235.0620752,235.7120322,237.4556492,239.1907555,234.369628
238.7089145,226.6083704,235.0072164,236.32631,240.0491343,235.7876997,238.359382,237.5136389,235.3181648,237.6196884
234.5457852,241.2813238,233.2033178,243.4676316,241.3962268,241.7276284,240.7063509,240.3820531,242.8236963,244.0474706
231.7189347,232.1325445,230.9831265,234.9251586,232.9543645,229.9195868,230.4305162,234.2541969,235.4202339,236.704188
233.9946688,235.7159413,234.3155631,238.0832987,241.2425278,67.18855892,227.7468467,235.9635903,238.4683126,221.8428433
233.4215118,237.4203031,237.8860654,232.5212895,236.6801422,237.8563392,238.604455,234.1780471,233.9607046,235.7444423
234.1808293,227.8313333,228.8161866,227.730543,226.0060808,226.1557084,230.7562739,229.0381964,222.0042211,227.0489677
233.5583037,240.8849317,238.4540805,234.5369543,237.3977996,243.589825,237.9776707,238.5888889,238.4303668,243.3040587
224.0631408,236.5703046,232.5310799,235.4793055,240.6680198,238.9593045,238.2266277,237.8464424,237.4368648,233.6967048
225.9919839,228.8163255,224.4010364,224.2419445,227.0617484,230.5172443,220.6282576,231.4811681,229.1045863,229.1720089
227.0015144,222.3335038,224.1663596,215.9377073,225.8287144,221.8580735,222.0722901,226.497325,221.0453376,219.9423498
224.9327628,242.9502159,237.2657644,33.27571249,236.4945279,233.6294645,235.982125,-100.5197022,231.4942957,235.8930861
231.9640682,225.7627001,229.8157944,232.3772512,230.8154952,232.8994525,228.6586057,230.547759,224.815943,232.6331696
231.1974465,240.9218541,238.2922972,240.5095124,241.6942885,240.857093,239.2063925,239.5192519,238.3571114,242.4057395
240.6296695,234.5162289,234.0331119,239.9014749,229.3261097,235.0459879,234.9766102,237.6943609,227.5360774,236.3894745
229.7390352,218.4454938,226.2438167,227.7911902,225.2344376,225.138346,230.3537536,224.181172,227.3536594,226.8833182
230.028789,229.8742514,226.7680308,232.2552752,229.4364646,230.6435053,231.1033633,227.5033331,225.874196,230.3335568
229.0562293,231.4154456,226.772441,229.2783429,224.6331829,218.9386768,223.3326101,228.3725926,229.0435108,226.0331201
-35.75256724,231.5502614,63.75735579,222.6917843,224.0731479,224.7028951,222.7192165,226.9565854,224.3558985,228.8054417
225.7971861,232.7324028,236.4151298,233.5090436,232.6988361,231.4350237,233.0368769,-49.35261256,90.63453934,233.4573453
224.0961055,98.71788098,232.1036821,-81.88861197,-110.0446505,-110.9866199,233.9626445,1.266969877,230.8918933,241.5079256
69.7398671,222.8250361,225.4191104,80.05257368,222.0686297,224.4742779,221.3042628,228.7786305,226.1677208,224.7328178
229.551313,212.453292,216.0311645,201.9449386,212.6646313,207.7531924,216.4833408,213.6009789,212.8616982,210.2370621
-50.65465469,-14.05849286,-26.08819857,32.93183045,-109.1761366,63.6688995,12.55772085,-23.21916611,-109.1938325,222.0739954
99.70236585,-49.35412456,-75.47317161,-115.826059,-118.7500097,-15.31415822,-99.70868406,-83.46674551,-38.97306176,-51.68710595
-107.4053827,213.981735,-93.46846778,26.56176495,-80.49005483,227.2437018,69.40898066,11.38455642,-49.90467295,-75.22774739
-54.54826615,-35.74063844,-8.52782374,222.963007,231.1392023,236.2055727,227.8387075,-21.54305279,222.7946224,233.1272276
246.54966890403333,250.90754496089312,243.5059174701795,246.2055196876736,248.52259778612964,242.86705972263985,246.2731951447041,246.3053463944512,244.1978775477552,243.7255559445368
237.3462300085271,236.84357671894216,241.17803947172663,235.2750106983528,236.9722881009932,233.3401591926104,236.8950124062676,235.09645168072572,240.8848333362384,239.96625058603573
235.40105260406543,231.78466512898305,229.1508105786256,230.5444492176021,233.2066111669268,230.48410455719065,216.89118375681988,231.21700464466616,230.96779415428745,232.25523015046056
234.68394786649665,212.99091906806413,212.0088775117311,207.8396265569669,212.2588148590108,219.1525201137775,207.8962053322364,208.43913728395643,210.62934696398924,200.37719808377668
225.8830693867544,236.641704761642,234.7272402255707,233.0792816406461,235.1848179166205,232.5674975871586,240.52199707864705,237.02815336663,235.0084913829676,234.42192952557824
226.68641848866608,225.5634916948296,224.21827647185933,225.80472095684203,224.0768669702348,218.3595165609524,228.72280359308047,226.3872037264729,225.075242128048,230.17909219239985
225.51289790341252,238.8518582955033,235.2977562911813,237.4936450622737,228.93273443010904,230.68144976599825,234.5093441571609,231.2866342862941,223.64364257832327,234.41197135664825
225.22813305417216,239.11928741447585,231.2720229117055,119.78193972448464,237.41346544601748,235.88145852001875,232.6504474129595,230.93945558778435,239.2795453430897,-100.023582627628
235.55617973786207,230.2081031152481,219.7080780366844,217.18685550041465,210.42503283487585,78.7060337309413,231.2745028220476,218.66692056736787,229.983577203672,224.187955917268
233.86842542120772,239.9128275886696,240.86005229369485,238.2986976937017,238.2205905948253,242.9518267374679,242.53053223602603,241.0835919054624,240.95854052780743,244.8636328369936
238.8076014294976,244.45804982274245,240.8121491529752,243.1044845426891,243.1115370512665,240.5996622492449,244.037927242455,242.37832579114547,244.07264769756367,11.431139534409596
233.30649230594904,232.65977707126137,225.53249380033512,229.28589368593268,-29.086080434958788,224.5273920841676,-12.345675785038395,215.40082755656204,237.753781845023,219.12550238371145
232.69695453211497,241.40613813146524,247.91557712926488,241.16574073817412,239.58893659506128,246.9397842481016,49.64631587817874,233.7081438031595,244.10516836510928,242.6492835363748
231.4510066122929,242.5627880933189,237.6650247702268,241.2967590916412,238.33404954702488,237.5096887110467,233.3663823980944,243.23335105649025,233.37025653827297,235.56200350279752
237.28073810657847,235.0015884899416,238.97557244780603,242.12447220740776,238.3891601646104,232.27048356576591,239.1753043583972,231.87781103754665,231.12833767538515,79.6143100720972
238.4197727675985,225.99093606596423,226.4220616961436,227.6518039969696,233.5910431273965,225.7128950187585,222.4177554836684,232.14222900420097,229.7292280250489,231.21437583854103
236.94886168366293,225.13985699301892,237.51020255715216,225.5455739656272,238.4118891548412,230.11706785328863,229.0841346092492,240.45064161932825,233.90867616976607,-74.0626589923443
244.79521236981708,249.77896383069432,252.18797803298023,246.1201022208314,245.5533418681357,250.1765855025021,242.5699324314108,253.3237169273978,242.19652630583505,247.3909483018484
242.8060928189691,239.0900773760553,237.3245665614148,244.98902032432173,243.5402145679862,242.050322698452,239.68421782798487,241.1035003085408,238.88193498633532,237.33582094841373
243.98756407160027,244.99257961097288,247.15070531380573,244.5643843082858,248.3796914895992,245.3938589814299,248.5622646405293,245.0628724772073,251.1358593560235,242.2137661296516
239.5442023249515,245.7657189028004,240.9092278158193,235.93090280319504,238.65823341011463,240.3927416830525,241.0172295109017,242.270168319148,232.33028853816225,240.8801998853977
241.84742883300245,239.7482782035152,240.7522265333453,233.7230580421982,238.54120813376844,241.8519933976778,236.4218169987729,239.9674707816065,237.62876572405963,238.3084818636226
249.5570738283417,243.09716800637483,239.93152958111065,242.89365058861304,244.2525868438746,243.2182108544117,241.40387011168173,239.16065953001024,235.87718624205,241.25805810651124
233.6891668823901,238.12852140595257,244.6903857646064,245.11595673275627,248.56496106372404,237.1960751866908,251.8236181952965,244.23956146948524,249.0444859207048,246.74309714298167
242.2739848404285,236.90245911127693,240.3500704881159,239.1059938751876,240.25770451897932,241.2052097002076,248.3569446591227,241.79303561195007,244.2859197700012,243.7151620191033
245.26478632140265,244.0707699577674,240.49772497856355,239.6677695338523,246.704736983666,240.97426122860267,242.79505010570412,246.4116660511728,239.7453610077562,243.95398979969752
244.9315885213165,241.8362521495625,240.7639523658122,235.88627066204447,242.0021928964323,242.203889804607,240.0432938668625,244.20990492265247,242.38526606652505,245.0656871729967
239.06925897064988,237.69988711297887,241.91659887444777,242.14329312695543,240.7334954981532,240.75757641770883,238.54593563610933,243.0351488906886,240.1076811994582,240.80892124853665
239.89542606954663,247.133818163512,240.5991719421378,243.38004779141147,243.4590758766908,249.14452197088303,244.46054944832085,245.26984500067084,241.49471273024184,247.17228702079385
243.83002227127548,232.24579924901548,235.5225864220892,230.66154317279532,238.0759300263396,234.5316999100658,237.4838992693424,241.5040710624593,232.78302083241263,234.23920422114827
240.48172109509528,234.97859448424103,241.0323180316182,236.3815402577561,236.53531282407528,241.0210154450748,241.64555303773807,234.3339478611672,244.0090428572601,234.12866021038005
238.95133695405565,246.77376032756428,248.9864665426674,241.8570635037345,242.17718873801692,238.2668507548276,245.5495112158928,246.0994951982624,245.5078028055936,240.0388300772485
249.47646894007408,250.4719083135823,258.543698993896,253.90268283450573,250.85636495723543,255.5662814862901,261.9825570070305,254.29998062556865,255.18835303186407,254.1035661417309
248.699082939054,252.9355636821064,251.14744885788988,247.8218291464669,245.9735758797229,250.78820234136217,242.30573257112,245.55705916045247,253.7515441099964,246.2707816946596
249.0519858330204,249.49623845747087,249.82931000890383,252.17226499434784,242.8450849383643,248.3300877959226,249.4879220565207,247.93270975951629,248.94423765761456,252.33914740366623
76.67581347212692,237.8689354684193,233.1555213587524,231.73599562532053,231.68836342009624,233.466049328922,230.14086613140807,242.52204344287568,247.1333720993926,238.90565416186908
236.11007866826412,243.5009768032384,245.8029838730282,250.2752600627044,255.18478756099924,-45.016992006406205,244.0257096914447,241.49788905352165,251.7882795473109,242.14631018050525
243.55618734957795,234.66867445904305,243.861666208274,245.57336910011827,240.70152151952132,235.25198141485683,242.339043020027,239.1146859287782,243.0436228546432,243.5055109524612
248.2666347496408,242.34861191990944,239.96213971864964,243.7494092202517,247.993478563778,247.7179612863589,247.64913170608853,247.07519972666967,248.2255582975666,241.3281768160735
238.99683156558584,240.827492293392,244.93411345458105,244.2939179718728,243.68503876333668,246.7096642242404,242.86220202080764,248.25643961391623,244.6964638318126,246.27628967785628
238.44803295721627,242.09883253610468,237.7883041437856,242.08521546046097,246.08059311989305,244.17574448141323,244.63125630149509,240.4087975946944,247.81836316164416,245.6959711401317
242.80721242784688,244.1711820948161,246.29800733930188,247.10594382983635,248.75425376343728,241.1099287675933,246.853013052438,243.4994376668141,234.3697970203192,245.59941289693805
239.3241274114405,239.45450184853445,239.98319602243825,234.98039155124792,234.81852539414064,236.4556033020731,235.53079618171824,235.29343068412064,237.9954015479327,236.6734753185161
233.46690902401568,242.94248303466665,240.7342105378649,242.35402950978025,242.07832800581937,243.4555200192774,240.1409256673908,244.08931693657212,238.31706685300549,243.0048324870308
246.2340180302852,240.9053604323052,244.73142075052712,244.95599059518725,243.30375801259547,240.77993653468343,245.3531294689455,240.53370179792697,245.7881385852328,241.9964396454245
241.3897216111811,244.52053979861265,250.0551357907061,245.94393966422123,241.9690882605195,243.93945980477875,241.8490763821313,244.57257894426948,247.51094057870668,253.5565298284995
248.3438244748575,248.95723378233367,251.5645375562414,252.44898580770047,254.63771219608333,253.38322758519783,249.65002171164755,249.4819419484924,257.61561375784174,255.02472385315767
236.28854571810183,244.0072313798977,236.7961403577553,241.22055288020428,241.0182886970904,244.53460736158505,239.7890450853815,241.9735788057028,241.54275792267987,242.50680739668093
245.053196396432,252.26843748351536,252.77969674103284,247.9750475225605,250.35863331142005,251.69907200743023,252.90565703206337,254.6927061717913,251.84032287229087,252.92392262564687
238.00478796791248,243.15334625658423,241.56928600162925,244.85480137098708,244.0075218992125,242.3407126776564,249.6786565479393,242.22017779802863,247.4746003025364,240.73650682288303
250.9444297926872,234.8999338208073,242.2874948932906,241.9384715989497,240.7366306091272,239.40486098917884,236.07727677989024,236.2050721727955,247.5570566846579,239.8477634905801
248.8429409998945,-37.29597687628738,-58.32042093884354,248.99972809923432,256.0176050093006,-24.85367609526085,256.0739241303274,58.02438556604159,250.1321925952884,129.4144790961589
251.8115400101251,251.2739971739016,249.08060912300652,246.9578106009052,251.49109117105928,252.05727978715063,251.86680765937547,251.55092020573545,250.59206103763628,249.4791006359032
253.64924962083367,253.8490915857583,248.0513519200582,244.29200513749245,254.71892439434416,252.3631513603123,252.0045531816884,250.72651721630567,248.79725557131795,245.63411308048344
236.41708735733093,232.3961083072257,245.9658537424127,246.60730660668543,242.46437474549504,245.34988256596063,249.5694468224404,245.7364265276742,247.42526054305569,246.427084319832
-8.009819257597542,245.48897027005063,240.3370959236049,242.0304942996418,241.0884954086052,237.5022022346049,245.31545172270205,240.9910073342492,242.75376558671425,245.0657780847505
240.01642344180723,239.09153918834963,237.5042586456373,240.6125083145208,244.97287215364483,241.3406262623924,243.4181468957649,245.11665759239776,-48.423182701293584,247.40628747925544
237.06758225147195,241.00492748177965,235.9701223480399,241.14369277055224,243.5343386459205,238.7123691568228,240.82528168180465,237.825554901058,243.35635629641584,238.04794696789168
241.1026666234768,241.2253214075548,242.6589557492495,240.4644443526317,240.79187766197384,243.5839009160757,236.1057948216063,237.6832200682213,237.1408623331948,236.63854447606417
231.85796690346467,223.93087390568164,226.2363424508711,226.62779059534347,227.1244020930606,230.51277148398395,229.4106675817557,231.27008008435013,222.021248419921,228.0100069820301
236.85991085378848,235.13161571102424,236.12458993082765,236.41079625084075,231.24913874579852,232.7290473208064,238.6526866471896,237.4123348258386,239.35058115596112,235.42080547751743
236.7831926168856,237.08404280982185,230.95527548080173,234.55423394701228,230.8096364254852,234.30197297215383,229.5224546346534,228.4667367239728,232.49387039812964,234.69126264930432
240.5877749439826,231.7363510350086,238.0289623659719,240.22187750584587,234.08152442034472,237.81605019960384,240.65247953883303,238.71362382856853,235.7097621151504,233.193562732432
240.55221510610417,-26.36864182524515,20.557431699344548,187.8041654271201,-104.97313769199133,8.763401152347768,-65.38734485307151,229.9543272639085,34.77104629398923,228.93840090623988
243.17767135033924,14.448920422928069,237.21509055246528,14.095705110445678,-103.40624879306574,-6.291917635369615,226.81547149678065,234.85691538015644,-52.60235996630962,244.31599089500511
-107.83293920794226,-107.83946259476542,-101.7729510301052,-102.4013225111713,-6.456459698058112,-110.80718276471232,-44.399644231325325,-4.51448610691638,-86.48809775836168,-103.57158379757344
-16.378765521820497,77.42986503166122,244.20282189539373,-87.92940560793063,72.6368986172831,66.33121251250282,136.0276193536965,54.43564750414296,228.4799245397288,-25.76657602263116
242.5571743326107,240.8866851834196,242.352697297829,240.13411277011423,234.71366681860573,243.34720829965988,242.73854091722663,234.2931171559807,236.2049591793852,233.9558671599108
90.38495300929432,-101.74519926781156,242.288382226134,243.97406865485104,249.953562603338,247.42864077438404,-97.0871497105204,250.2543359400505,245.18300237803345,250.3173999919224
233.0408834665556,249.27493685538883,246.3632535054437,245.40931228349623,246.730862139958,244.52748661341064,251.7812570460169,245.58242385434912,244.99088766539768,249.32805768805065
239.8411433562524,247.89274019603016,247.1673465782968,245.9717485074552,245.617014665134,250.2169064107468,249.2272500641809,251.37200869852364,250.89591017642044,253.8787328216397
244.22042419367776,238.69339425429263,238.0954965076658,238.4061408303235,238.15886674283595,236.11702674352685,237.54136489469,244.5846638959997,245.3058158652071,236.20340638027085
245.3711121361987,236.9475757976425,240.4686279913537,238.5068053659394,235.52100816253,242.42315223524932,238.8217930059368,242.9162407085373,238.3166627895702,235.81521714239045
245.8015251349717,47.87438874066984,-93.84798407091677,249.3870104624796,244.093111054484,-5.808241718180724,-66.32550218773956,-23.95492922335066,245.9923922731577,-68.4586948222161
0.6836899408959312,261.35023275615544,260.1812282911782,-54.45480603098476,256.55316240920257,256.98343572119177,261.1772651808163,251.64687581201173,-70.51439873930266,23.379715197182875
-67.77832611768191,259.57039987458484,-17.092745640040263,-53.93906539545402,-68.5161839449412,-78.30969442681811,-76.09568616993663,-11.558957356591009,-59.93174563696046,-82.04750829428507
247.27528877503124,254.956076130568,242.61649827975083,251.15041561045297,247.7674528526005,255.46132815490853,251.7033472022053,250.4106590669158,254.29883474540804,250.0424586693643
235.19971420247293,217.1416424824561,244.34927260087213,243.96035245378823,-69.90505337921995,237.3605793802803,235.87263474037744,239.63180453103345,236.8995735329109,244.14710462593385
243.73516521084056,252.6465398607401,256.09629123222885,254.2024415951124,255.0446603886293,-5.920994170050008,261.14571187126774,258.03244846063205,259.6058381156953,147.39830642095018
248.67941665584385,254.13856160303268,-93.81372197324389,255.84193100948684,257.30221827793235,253.9596259648996,246.36688398918187,255.9534845370373,252.957718000932,248.08467060055537
242.29241986891563,250.47035230176652,244.2952205292982,-49.68793363548236,240.6721741920296,-53.770203641771545,204.3833929538876,53.25914529026633,238.7139394980836,236.5102669151308
231.36311536007884,233.0430978839345,244.2652984238568,235.55225428252376,44.26061518253823,93.62747244809952,236.7946859483289,247.6949827390534,225.39180129855413,19.919226125701343
247.94149330380432,252.4455749768252,249.14985801852023,252.18874422032428,251.94793287679985,251.09094109761543,248.10878962552584,247.40944784922547,254.53446586417968,252.5655650607684
252.30767184891909,252.67061994309088,251.15780987974472,249.43265539614103,246.4719386079827,247.7675542829257,255.33499630705592,253.40347282192053,251.55820279823007,247.3925088719644
235.3026924886508,249.47019152232656,240.74422546074484,251.191311781548,247.7510531489074,246.0664160630388,251.2977596241608,248.51666964672708,243.48808363248943,248.6788573611628
246.63474862324583,242.15102670822617,251.1784827239398,248.6330230220533,244.2202172229546,240.88023922480951,249.05212569016737,247.5782928395425,242.1513499703984,242.2792928389032
246.57110996895292,253.55722061452505,231.8665190295003,256.28874254840656,252.7007410585917,247.24022049241432,253.74329833060364,258.79597555429547,252.45998167256587,253.4341565156686
242.590539950126,253.0920275704893,245.1963791075052,250.80206944852168,241.2870104059812,249.40350017545435,246.7277247120996,246.2579744206383,249.7438470200896,250.7194642972464
246.76144739338488,261.28357832040865,254.6253873587506,255.03732129229093,257.96430765894416,253.69697419743747,252.3002007655845,254.3287462522385,258.00949826397346,259.9525392206798
250.40555621564044,242.75308187156256,245.3907104825033,-113.19105121410524,243.947666010936,244.33654331345468,246.5307392958008,-114.85052382205812,-116.48734220722412,247.4563374241849
-114.09700279373372,249.1063199047071,254.13438764950743,252.65504164329715,249.3633756203806,245.57199791385904,251.38432601801748,251.0146117381489,255.2188873945583,245.8111933528137
248.96632255634003,260.2005764727279,244.7451563385177,259.8562981035276,258.92947990501096,260.9213596870316,250.88377327168467,253.73919447222187,258.2155416073604,261.52950977306074
244.75254274049,244.30887395383925,240.5586312821508,242.36524281481613,241.97663028144336,238.8362388377215,243.73658105251485,242.53963608274347,244.1605216212823,242.6972087605492
250.07422732430533,256.666894093367,250.4182941344023,253.36844413459812,256.77219322755343,250.82589419988363,248.2390438539464,-26.266177416023737,256.2698463199766,255.35532017008887
255.316773732072,248.089397161304,242.40458142643664,248.623586237514,249.65992119357657,254.0164558694544,250.39784876189603,248.0600509959204,249.4511816726883,246.1698448353403
247.26794520765736,253.8478271767264,251.72524346907744,-56.63382774006638,137.3828361135859,234.3840790061316,252.54830084910063,247.0916860305716,98.00154885107966,3.017374823973981
253.2508307974273,258.49231023146655,251.595731075962,257.12774446022604,251.03757272749652,253.6532946115623,254.879564444179,258.3761141077374,254.4606304934117,258.6352099699756
253.80940283016903,246.4552548392221,249.30162438211943,249.9942903667228,254.16324433294176,253.6024514085125,250.157959238374,243.888885279184,247.38167239560872,250.97981680297715
247.94831245590888,233.7803937909129,227.79805378322308,223.99321150620727,229.9367268661872,233.8536072877332,233.28307257141503,232.78270453869652,224.8542642899269,236.43659447374984
240.3499095859968,247.3454680716089,246.2576178063516,244.74142265494652,248.9131491968358,241.1742570519894,246.3691232682352,245.02504935502097,-40.70830551882487,245.616890533854
249.8027910736511,238.4482611934567,239.6071149733113,238.5379562790405,235.5534074771261,237.22975924639505,236.53364487911296,234.37273309827577,237.8921115315981,241.55770472433588
246.6075579870729,252.2136631334667,248.1598234503164,246.8857371053443,254.22244518253123,246.93495278106693,251.1658721588113,252.08719066758687,254.51485052953743,245.20626631332945
246.68885120640584,251.76175782793683,250.8924334503782,247.225653409794,249.2616102258024,245.82446534800303,252.8175680358601,248.1594082467965,247.66339094203863,246.3420538042018
247.148827975919,254.55789490308277,255.2306453293489,252.97131732262343,253.1594512727821,255.16075401437053,250.8439341712468,248.9371779680942,251.8850874744127,252.94507012706484
246.75118040336935,241.53884514191813,243.53406690974668,241.7165186427998,241.67365868559764,245.1920602342562,238.9598200543514,240.3244890981012,236.866012674698,246.21969974719224
247.77478467286448,247.6346211607938,245.4171747118621,246.57867970188,250.89748953207652,241.87806339650012,250.1432464372642,239.42950028803065,247.5600153129774,249.5792158263999
246.23458775360717,245.5025426890555,249.4117012058278,250.4024542362355,247.0344218424657,246.5486307699932,247.69339844018631,248.96665720625865,246.97779779548148,249.4737440916244
251.56325263499969,249.1780275119613,250.5959985647223,244.91360446873557,241.7999425759148,257.28536544992664,244.96949195897264,247.10373176861245,243.0882315638,253.5701953362897
250.95543247275504,246.04534265512373,245.1156731906717,244.4003691679168,243.77607327233295,240.0794774197632,246.00486050300736,241.36297412409104,248.73825813012843,241.47990061484748
