best,avg,std,median,avg_best
212.34102774645567,4.870456808563695,126.95665014448544,-61.799542378441416,181.0517708273475
206.4581580928926,-4.705625631204639,123.8238950817748,-68.48071739586969,178.300571303096
209.8889290065498,-5.029331060951043,126.3857275148533,-87.06651796429591,129.2725567692449
220.62354121042037,3.5597493827445734,130.8117094074289,-74.52468720607257,206.91009137797096
218.5218423987933,-5.456603330505496,129.27229671738718,-83.37302307201227,181.69080026449575
223.62662123561864,17.355146491166426,127.38012102821625,-41.323758602408844,192.37597663865907
212.8148949626905,6.72751176022175,124.05893101297973,-52.40775711078108,130.95921769488285
213.97574675607422,32.18809736078182,135.25802355077968,-16.59432282282529,164.21299782396844
216.88358460921353,30.99669818676495,128.42237589807715,-4.682392386627586,142.11864360398098
219.76587562816084,19.54125702863453,130.02020405053815,-37.166981986272994,179.1730826566457
220.3676151587295,8.18685341367883,130.34378102781358,-52.948252429918924,157.0240374187858
210.278875667352,9.435652713961726,129.5364059565759,-53.610524265202606,67.54735464618759
211.82716058941722,19.321466071132885,131.18868754438236,-41.595191136063946,131.7036515232109
211.931264314905,12.758235824220197,131.89333305241797,-52.573394228066256,197.05166164268869
218.5813571667785,-1.6822969427052927,126.81444089925346,-71.29763951144608,167.3942460851594
218.08440215711633,-6.478699018334689,129.19325898733405,-77.23088976397733,121.75746412790019
212.1123103056683,6.853170572722246,133.05226426408873,-69.96848630056118,141.11872824042496
216.4795581037284,6.788227238140587,130.83178682326306,-60.33112493826455,139.75070060465964
211.51948149306358,7.551483440172696,132.58188616406554,-67.42298318034248,84.67547758787444
220.70861418776502,-8.808803420526955,127.07912403255537,-90.32676650907361,189.32439785115713
218.04081097783504,-13.839489709504601,132.2498901290696,-99.01581790347065,158.47151181548577
219.81683395302264,-8.596048781681171,135.29635193918588,-96.55145488215453,87.05363069341148
221.89325959839488,1.7262161394010318,133.89071481818402,-90.99015222958414,133.12407624680785
218.75420639170085,3.399826030743586,135.21304967454367,-87.11405012900296,195.25494546474027
213.08538323668978,1.3751130747004159,133.89663534283326,-84.22526485153605,162.77585834977396
213.87827452015233,5.364926336874645,133.98173903281707,-85.88834688706802,10.893105340674893
217.69078987702835,-2.7247794809592594,131.11623318982257,-85.57537247432305,63.71312788537983
208.07555348900308,0.7669059115984191,133.64613578904957,-77.27960987030626,200.5416241104234
209.08343705850686,3.284025429127911,133.71229657433352,-80.54108017256567,68.80562116583715
221.03105511886432,9.248223045366412,136.57935485802057,-78.4206267279259,100.39737904508556
226.2852397855357,6.900875197429884,135.02720182854512,-82.0701494291715,96.99756629103635
222.5151649437856,-4.43048331166617,134.71559533648178,-95.05414422169119,23.42872106728779
226.77621479215782,-11.162938888892576,129.4766481991308,-95.71068886334412,-30.22322561451574
215.28838719940404,1.576208799719886,133.99161362237757,-86.18252108736723,173.63634387388305
228.43352033613763,-8.027945518129858,133.05825690905675,-95.13959784612058,141.30732594601469
232.05999476987813,-3.8895892317930683,134.15409517165818,-92.18193906492526,124.08928798681757
