,mean,std,worst,best,best ever,median
64,5.661583596311777,1.1732207022672605,2.8465372882178293,8.08068847692234,8.08068847692234,5.808992122376088
65,4.825994821690117,1.0929049214529496,2.8596334112497184,7.365050431739853,8.08068847692234,5.224890528815751
66,5.857048489833585,1.0770247150263574,4.025632708657293,8.080833950289744,8.080833950289744,5.8223249062711915
67,6.335260443431803,1.3478016155500847,4.363586601843195,8.536075308857757,8.536075308857757,6.657505681132938
68,6.812398871730528,0.9695317286484773,4.472466696145973,8.493104506566045,8.536075308857757,7.016248785099005
69,7.01387843143343,1.0474381449282757,3.7916138948989624,8.663960930649214,8.663960930649214,7.254089453457147
70,7.554808326476064,0.6064271524928866,5.630259429808092,8.144024470578206,8.663960930649214,7.7214733215023195
71,7.5353259142830495,0.8194667241039046,5.772138679831345,8.46153135754754,8.663960930649214,7.77902701037921
72,7.313714682685381,0.7872475755022507,5.504121565491176,8.508810897283784,8.663960930649214,7.4729272797499195
73,7.445543168226599,0.6529508087815525,5.760539608858601,8.18916532143537,8.663960930649214,7.545860779861606
74,7.443435054986721,0.5566348813063654,5.920538803706246,8.083269374141295,8.663960930649214,7.559353943080318
75,7.883133010694949,0.5012063912807775,6.680923892654402,8.395282866347852,8.663960930649214,8.009513178361388
76,7.580381821008164,0.4488525112317265,6.361662889431156,8.249020903349226,8.663960930649214,7.666234650101121
77,7.749162849916369,0.6016495225306961,5.989094728524017,8.308331110549316,8.663960930649214,7.906584581960302
78,7.583713245610007,0.563323862156614,5.71371819890496,8.387751531921092,8.663960930649214,7.65277409260638
79,8.077234151005335,0.2682332557190118,7.51219193995053,8.553403843019257,8.663960930649214,8.074225327383102
80,7.38342235776321,0.6998435320471756,5.635999098289493,8.239376367870205,8.663960930649214,7.493251294016144
81,7.737061066380841,1.639361460314154,5.969114196392664,15.763858445542336,15.763858445542336,7.273866669158453
82,7.0699944478164785,0.7446387050150598,5.837219021087338,8.36302297585537,15.763858445542336,6.936052677015597
83,7.425174120759127,0.6085421860191419,4.763160983960614,8.084159688979131,15.763858445542336,7.5351189288544465
84,6.95674446708422,0.7932139531757917,5.6794685764877615,8.113942376303415,15.763858445542336,7.145459033345136
85,7.636267592822027,0.5992041897928824,6.189646216971855,8.526790931247724,15.763858445542336,7.756757536351981
86,7.833000807692517,0.3914834060138238,6.972562295147857,8.340007916865995,15.763858445542336,7.972792238184521
87,7.7063619632958735,0.480616213108113,6.345817036074307,8.127798552390276,15.763858445542336,7.79006592467723
88,7.35633852873559,0.8246109954875624,5.449208882098494,8.19448792020921,15.763858445542336,7.612588440468589
89,9.210480450723601,7.112163389490477,6.833645996868287,47.44963444565961,47.44963444565961,7.95491415299916
90,19.451779940950253,15.917921510826986,6.234332573786606,41.946468916712625,47.44963444565961,7.982173701611204
91,7.48593456875805,2.740774640029483,2.211878231431357,11.559529491669585,47.44963444565961,7.091803819356283
92,28.68823836137958,14.148037899115009,4.601597975205746,51.91267945489198,51.91267945489198,37.947943398123975
93,43.053279825277215,19.91888133389833,4.662447925833355,61.97539340081571,61.97539340081571,42.081087268189236
94,28.22726934477798,17.418340355469937,8.252160518605752,59.866157246530534,61.97539340081571,29.83258060783021
95,39.191376449111644,10.731308408265816,17.354158927359283,55.81992214987752,61.97539340081571,44.14777526452745
96,33.04429034119027,17.48562707808553,9.762978838481803,59.7475787398928,61.97539340081571,30.01860724617831
97,39.15885724335808,11.194492469239545,11.111782034454803,61.524988514028344,61.97539340081571,39.778436529106585
98,35.68061386205822,16.331907313895048,5.9386598011600995,58.33009488027644,61.97539340081571,44.48320669403783
99,40.16168707720676,14.905141173944722,1.6415427919549312,67.29391899212874,67.29391899212874,42.47981198805835
100,42.57959490152067,15.5767548233937,16.94234285293302,65.0862593449674,67.29391899212874,45.26244963842524
101,38.355087036261985,21.05807738669916,-12.141063513890842,63.384288698282326,67.29391899212874,46.807683442402904
102,49.65393268690401,8.174994286106353,30.77958129695047,68.10738404901768,68.10738404901768,50.50979598197698
103,47.43885677097217,5.734467178440268,32.77763788756486,60.65853808593447,68.10738404901768,48.755601685432794
104,53.11605195683914,8.636641318777494,28.918335694120934,65.72775830887768,68.10738404901768,53.93239183580807
105,46.86056217892805,17.018778119480306,-3.3124007564012414,64.51548415293276,68.10738404901768,50.4332618127485
106,52.53791776768489,5.714283336994379,39.17614508722251,62.5712957260898,68.10738404901768,51.946933669541465
107,42.71065670805054,20.012824689687044,-3.6377348869177384,64.02666481207396,68.10738404901768,50.32357120842248
108,37.679363518320116,19.030417026558865,0.47489931188252005,61.28856140999035,68.10738404901768,42.01025694915116
109,49.721100471332534,12.633471101551624,10.205783349874585,67.44838477803904,68.10738404901768,52.65171113850668
110,46.73277869618743,12.630152147466774,-7.950255671479315,67.1428511214641,68.10738404901768,46.49715453174805
111,45.92310442456442,9.728876031601644,14.244287677402781,66.70241789194694,68.10738404901768,47.81412661591057
112,47.6912716424313,25.521999179094834,-24.73901376629733,76.25903760005949,76.25903760005949,50.20320502833827
113,48.68873945856156,21.916938038954633,-14.57403319272399,73.1598321443963,76.25903760005949,50.15594819204456
114,42.40980485760464,22.348659430041927,-3.1567061449897365,88.75658137818301,88.75658137818301,48.53361546607337
115,46.21672862920588,13.315843796692226,0.9031860264128478,67.13149228909938,88.75658137818301,48.03092392343159
116,54.06811521129562,9.998347699322531,32.88931033786975,69.90088066266011,88.75658137818301,54.79898944820488
117,52.24190063243896,11.563725341734955,29.573234028053665,69.34811832322968,88.75658137818301,52.457238845137624
118,53.25993801544123,10.357627217708915,18.767809234588746,68.64809889031012,88.75658137818301,55.673392735282256
119,49.05976927479062,16.37178907964212,-6.173171080505591,67.36071571580027,88.75658137818301,51.98442423653385
120,45.699006627978164,18.042746566013182,-24.14858206477926,63.66353216036701,88.75658137818301,50.51635361597177
121,55.02687751187411,12.58929579019169,30.687995550422354,74.07363282029435,88.75658137818301,57.633228464829585
122,56.429120588827374,13.639350080719483,17.88918413922695,71.16466894900788,88.75658137818301,59.089266421928386
123,59.13490480193102,3.987829423491121,50.98099408099004,68.08056915272898,88.75658137818301,58.36293267494241
124,56.3279370560745,9.469889802666206,43.06517249743066,76.42963206607146,88.75658137818301,55.57176970867542
125,60.854197437365784,9.754698795413248,37.4288312049201,76.66647266859583,88.75658137818301,61.41510160921635
126,56.73983018002658,15.727530019922273,9.888641897012333,75.2195350378041,88.75658137818301,59.50908831962026
127,67.4105761096671,7.667024010688518,51.394169050463205,77.8908814162977,88.75658137818301,66.39833916272562
128,67.33669118694006,12.899970516755218,10.766560784825701,84.44550279921076,88.75658137818301,71.8854780206585
129,66.36290830835733,6.649297189364042,45.103433187623224,79.27592356634239,88.75658137818301,65.51531058815095
130,71.10138274301913,6.773066877689545,59.84258222666518,82.15919093387105,88.75658137818301,70.1532456122928
131,72.4529971775563,6.705163792623849,56.452010939639834,83.9737361363001,88.75658137818301,72.87922948641668
132,76.39178197226941,6.212174055890035,62.952416940767975,86.40391630053124,88.75658137818301,78.1417574855505
133,78.00293626886167,5.176812168685294,60.62086362499205,92.0150964933985,92.0150964933985,78.27882849990125
134,77.2443587640727,2.250772344220646,74.18161125393694,82.95535805277491,92.0150964933985,77.54192335825599
135,79.70615364918235,3.954429025589489,71.00366126013876,85.61638015633027,92.0150964933985,80.8890214585181
136,77.34785383698274,4.667876364967145,67.69180341067748,87.46390208278848,92.0150964933985,76.95461197978457
137,76.30427708838168,4.907240659034031,60.68191935781835,85.98428397064325,92.0150964933985,76.81862278397325
138,79.14778138784348,5.271933875011511,68.79326280623138,86.67188152805561,92.0150964933985,80.50040211958805
139,78.35794172321722,4.6795435069235,64.37935940434441,86.93645695047469,92.0150964933985,79.12227090192617
140,78.60554823380785,6.041279490586861,54.88093246056182,88.50060594758168,92.0150964933985,79.054722145537
141,81.30536664446011,5.061140622314377,71.82717207972621,88.44148502302059,92.0150964933985,79.00363397405559
142,80.73904399095194,3.499918160224403,70.42956568129806,87.51954536374681,92.0150964933985,80.75513476162982
143,80.22265759580803,4.469891779545829,70.6259373003301,87.3558068233545,92.0150964933985,79.79266053536897
144,78.85446854457409,7.790712836119805,57.52125198585318,89.90147182818501,92.0150964933985,79.26688262332121
145,80.82308599856837,5.0965648101851775,69.33172841183584,89.48517964508939,92.0150964933985,81.64886323013016
146,81.09339043389308,4.136988377638282,69.20629642582908,90.14944107005586,92.0150964933985,81.45000060016613
147,80.43260875899605,3.493148792464664,73.17666371125674,86.75167719173561,92.0150964933985,81.5082142344489
148,83.51678884885003,3.7721942674723086,78.15189802534826,88.24143808292882,92.0150964933985,84.16940000890895
149,82.93372483874863,4.248887569157262,70.5974724844237,88.71619431164883,92.0150964933985,82.82005392423545
150,83.10767544334298,2.766484301177023,76.89148553227363,89.41982209504933,92.0150964933985,82.63035178778415
151,84.05737518964727,2.6316665221327264,77.95810157614537,88.40365870546653,92.0150964933985,83.29940905175555
152,83.94026413665344,4.900336602437239,74.73883987531596,92.87142667715484,92.87142667715484,83.47290699744256
153,82.86799102943718,3.9693917686533675,75.92681095634073,88.37009388594106,92.87142667715484,81.86592678679591
154,83.59976021737297,2.8679617750049022,77.77909512857516,89.40205348046553,92.87142667715484,82.7650183942411
155,82.95735510285927,2.3119516051116134,79.5030194783311,88.07714319196234,92.87142667715484,82.0890720380289
156,84.513982589095,4.355975077697891,79.21993535606713,99.35036714868998,99.35036714868998,84.8633249180262
157,81.76123974298866,4.420948860879706,74.98366878037069,88.47427538704046,99.35036714868998,81.56622390933539
158,84.00815186080705,2.7626471936301358,79.40169225882444,88.30236337720731,99.35036714868998,84.55603971918188
159,82.29357962346172,5.399618884405961,69.74877549858108,90.14509998982209,99.35036714868998,82.86763520163689
160,84.74950576847097,4.361685588908287,78.5222458438566,95.23104846846852,99.35036714868998,83.8042090294685
161,82.76080764540656,3.9043579705510374,76.89741640122088,93.95558929386172,99.35036714868998,82.41824764774523
162,86.62831139708243,2.989298755251571,77.9938856960775,91.43754605274414,99.35036714868998,87.17242798323052
163,90.01039819414319,3.8777797022656273,81.03891595082129,93.08989421027056,99.35036714868998,91.81318436590703
164,88.2580062823401,3.9000947830873236,80.15740812283761,97.67572916363766,99.35036714868998,90.52932811471983
165,87.6796775939595,3.0771729877182947,83.79510540086825,93.80757685657322,99.35036714868998,86.62016321779856
166,88.62620029648001,6.689839027182947,76.10045561940777,110.71428204271716,110.71428204271716,86.54670470218088
167,85.65730193783368,6.282304610468466,73.47075706399146,94.23314851023129,110.71428204271716,85.11922048246078
168,86.36125557943134,5.131139924926415,77.04284357506404,99.81895763254086,110.71428204271716,86.38622941178102
169,91.37645078391003,5.886748135739225,82.60395834408841,107.79699311805541,110.71428204271716,90.7428231905258
170,89.36890671402918,5.261384435180934,72.59906454885913,96.20126410139886,110.71428204271716,90.0403221471788
171,88.44279807749942,2.947393028941584,82.10150991939761,93.86377834024765,110.71428204271716,90.13682052384368
172,87.69270778968583,6.721734946564123,74.2938886652109,108.65054946123074,110.71428204271716,87.94199400427453
173,90.45547527946972,4.9184733233000255,77.2991145348913,100.15348283299511,110.71428204271716,90.95871906299016
174,89.8783245036259,6.338996917141146,76.00622156143714,98.64921721786634,110.71428204271716,91.57324939195934
175,90.81103933560745,2.9585903278618706,86.58967829253649,97.57259593038576,110.71428204271716,89.11658411964363
176,92.00354085844502,3.6883884910665743,84.65237971079078,98.24351977043396,110.71428204271716,91.589724415123
177,90.70883328668823,3.179404862489495,83.89532369993243,96.95316473335328,110.71428204271716,91.7981712673415
178,94.43723611427161,2.984767948706236,88.79395125537569,102.0483048782903,110.71428204271716,95.04196575053679
179,91.65974543123048,2.2433966657111197,87.81043045147112,97.78983861912121,110.71428204271716,91.96260638042448
180,91.80159928769969,3.0029119620703373,85.6332855544952,97.68336651741981,110.71428204271716,90.76289031078154
181,91.52916370694818,3.6984173411255306,85.00405731406443,97.94562849016285,110.71428204271716,91.96323568326939
182,93.0312367089531,6.246882443730057,76.09417095505418,103.77607645078521,110.71428204271716,92.80717668393507
183,96.14663011689706,2.743128528262588,86.03601834678686,99.34306267059343,110.71428204271716,96.39804933480902
184,90.0845451154769,5.3213726512119495,77.55637899929638,97.12779900862971,110.71428204271716,93.02722190612445
185,93.07234293552963,3.8495149690806416,84.85253373292514,99.18216916696075,110.71428204271716,92.98093870303643
186,94.49498702137991,4.489452556045474,88.36811402675959,103.75353579071634,110.71428204271716,94.41083895459433
187,94.00867297344635,3.4866519868011814,86.89786719981794,99.56359287802974,110.71428204271716,94.65810831838382
188,94.62135012907561,2.989376168680767,89.28993508560033,99.12863856696175,110.71428204271716,96.25847128680635
189,94.10184536020505,2.6447058958656946,89.92215312858877,99.99478136246763,110.71428204271716,92.95617975190757
190,93.07787976126775,3.709555650219708,86.44572366952033,102.02977131123586,110.71428204271716,92.73595686516086
191,92.72700979006108,3.2249744149309167,80.13565880594076,98.30418755906572,110.71428204271716,93.55315355418487
192,91.65174600691752,3.674501367829585,85.02034817916865,98.14378130582267,110.71428204271716,90.33973752590774
193,93.98381351042356,5.275881102095087,82.82043914174517,100.30678609404085,110.71428204271716,95.88979946819694
194,97.99283571263086,3.738539252352115,93.07605957351035,103.59037501834315,110.71428204271716,99.32433062340385
195,98.3573239480494,3.234822246814346,88.86979342868065,107.25996581078027,110.71428204271716,98.15385425028022
196,97.47037827339605,5.199077657911994,78.07341488908129,105.20050270023415,110.71428204271716,97.68525194587825
197,100.06938081631809,3.623363064825114,93.66813809467436,108.26530233657256,110.71428204271716,99.19338931450217
198,98.40466469682809,3.1105280280929306,92.94149250616842,108.018456529053,110.71428204271716,98.43612194543655
199,96.8096159689332,4.585968040285915,86.87294394132012,105.68118745809096,110.71428204271716,98.1115287590326
200,99.94041354094956,3.158119621142071,94.29344766489764,103.92180564599397,110.71428204271716,98.84551331236096
201,101.54816192454255,4.807460568700932,92.80155079638936,112.1684605988209,112.1684605988209,101.69759407870731
202,99.80773696199155,5.528802195895544,78.54387505777063,108.79888931905357,112.1684605988209,100.7750875834661
203,98.13678383532415,5.643286287612232,78.14609894839697,108.62360768603276,112.1684605988209,99.74124525086597
204,95.78906470756434,4.23725754950778,87.22409146574424,105.14099784529985,112.1684605988209,95.61276825457581
205,99.04167357277248,4.928213963944059,87.13434164421503,105.97963459608759,112.1684605988209,98.94886696025804
206,96.98497193786481,7.547765346740692,81.94440221347848,105.51060786550681,112.1684605988209,100.1561315124014
207,97.5050044727412,4.48305018392167,89.91284866497122,106.49560465442998,112.1684605988209,96.83452913077052
208,97.55894655262098,3.496166689468066,88.56955108113158,103.12992864141873,112.1684605988209,97.8826779021405
209,100.32292299200952,5.383525162235508,84.22790540019047,105.85984263044367,112.1684605988209,102.2735371780112
210,96.26969879195471,3.570985229907497,87.66773338863317,104.00707056115797,112.1684605988209,97.823386077464
211,98.5448752387971,4.280053620396026,92.12812742552411,105.75035902939892,112.1684605988209,99.10286463152973
212,99.91924213879147,3.877941165833021,90.59730496573496,105.09402918473606,112.1684605988209,101.1145283984939
213,97.71926677156407,4.118023736248549,86.31510328945136,103.77813232436485,112.1684605988209,98.36370907415935
214,98.13145147431682,3.3225214546641904,92.34144022079671,103.55921651911096,112.1684605988209,97.57638052390135
215,97.24138006812024,3.5814387923127007,90.00491868636075,104.18315908687137,112.1684605988209,96.91373418059578
216,97.7949426648977,4.667845472486547,88.87663148546743,107.8351197671428,112.1684605988209,98.06283061690289
217,99.87327831988698,7.265526661053196,93.61348824231567,131.97008872046584,131.97008872046584,97.40322250620119
218,89.81130727253493,29.94046016332217,-65.157825485074,104.3944182073878,131.97008872046584,95.61787964531105
219,97.44926593658167,2.9271777454213432,91.69472465503848,103.81663318111009,131.97008872046584,96.658296400603
220,99.76534524660873,2.5296168870346643,95.76897753389217,103.35280282022755,131.97008872046584,99.49983330919422
221,96.18391434334458,3.064712070790435,89.11054517329688,100.00428517995441,131.97008872046584,96.40413133522131
222,92.04168790221588,9.40605579034915,60.25690478847076,103.80630992726078,131.97008872046584,93.98685060624969
223,96.97228716975914,3.0471875131252433,88.81003047671241,104.66607704236571,131.97008872046584,96.74414271206359
224,96.17165690729958,4.080535791894057,85.47203441202417,101.06506891676646,131.97008872046584,97.55102926741338
225,94.85717421964793,4.855667751032738,86.33516153323886,108.41837769974855,131.97008872046584,93.81310301450472
226,95.98290281972524,5.7649822171211165,82.82410626703843,105.70146048443668,131.97008872046584,96.15652592318378
227,96.75085023202291,5.481101954193504,85.96819359237676,109.18013582971173,131.97008872046584,97.96619020527132
228,96.29971642869896,4.879932998587275,82.50830281593083,105.36967180017025,131.97008872046584,98.1666111896335
229,96.3273539171241,5.534246667813584,87.92361702936513,105.09197509964906,131.97008872046584,97.2297121069021
230,97.65037109845076,3.5771433190685933,90.73722121985546,105.24456640347245,131.97008872046584,96.57754660219231
231,96.89516022621268,4.938769734506264,86.31992175912005,107.4974172969251,131.97008872046584,98.03758162247928
232,89.96985595058753,33.72169883690733,-89.76413097111526,103.40220570160301,131.97008872046584,96.88411157317697
233,97.39958093627405,4.703964267231888,87.53248908518651,108.6552243363137,131.97008872046584,98.42006611256491
234,98.16896913923551,5.4342468925284315,86.89073950846223,106.39194197555531,131.97008872046584,98.5013944837867
235,93.58628127433603,8.139112270408237,78.34000945839975,103.97298454874624,131.97008872046584,95.78067423928326
236,96.83002112578497,3.797799269009486,91.15631929361233,104.46433042841163,131.97008872046584,96.75422463741067
237,97.89400630378934,6.985192423507723,78.61367865465476,105.98822006132296,131.97008872046584,101.1588931957535
238,97.17209486574002,4.178351989371131,85.2197086075616,106.00814473313781,131.97008872046584,96.72237549246978
239,96.92103983715734,3.5067490148467373,89.54090671727201,104.3125387740901,131.97008872046584,97.69691640230226
240,94.33253706797814,8.06382686524462,68.7305161347921,108.39658881988575,131.97008872046584,93.87930445489222
241,98.20117524681703,4.8268778418823235,87.61506856416572,104.74064262038563,131.97008872046584,98.3097407030971
242,96.25968533669152,4.432396635700169,89.19682283372448,104.02451412507504,131.97008872046584,95.37128448842272
243,94.63041576165627,6.6124331365973275,75.51986928894702,102.98410642259238,131.97008872046584,94.54900090712471
244,94.52074693452232,7.901888809208833,71.55439508493203,104.32957167389928,131.97008872046584,96.4398562334043
245,94.48621535689966,7.0486329996855535,73.61936303545473,104.58128426381863,131.97008872046584,95.82587246680623
246,97.75934691511159,5.222454764118021,85.12968400238135,107.08649715564889,131.97008872046584,98.28741655108341
247,93.91145017267378,4.510380132226627,79.74627580166319,104.65786249848554,131.97008872046584,94.09598832981142
248,94.57504400968432,4.608855750576163,78.13530130098198,103.0756234564607,131.97008872046584,94.53764464947692
249,100.7314614482365,3.3944695668521434,96.07512754991333,107.78431968618725,131.97008872046584,100.1955346554759
250,96.7372157513978,4.529816520013684,83.93516753358172,104.09884217422588,131.97008872046584,97.23213408042815
251,94.47652771123808,5.259856849363901,81.23221091586026,104.97117140206376,131.97008872046584,94.72564361664632
252,95.87991879356044,4.557685253276463,87.389265629797,102.3092061956482,131.97008872046584,95.35339464963394
253,96.08326788646566,4.592762025556392,88.02033718187658,105.16643060838274,131.97008872046584,94.52577385189673
254,96.31407421563803,4.580499396486742,88.3017973578393,104.16098525047559,131.97008872046584,95.58286547829078
255,99.00110201810931,5.102880232140025,82.7040144130589,109.80668418987412,131.97008872046584,99.79041016674549
256,100.13070705554796,3.600993243558612,93.15102572303205,108.4822218814517,131.97008872046584,99.60748735057271
257,98.98570474189127,5.310200317170083,78.59809165522483,108.50819358367231,131.97008872046584,99.310573652847
258,98.80585674054275,2.9158372027246684,93.1900190569806,105.25944504578905,131.97008872046584,98.30193206835634
259,98.56145321115534,7.151978250028903,72.42975963425268,104.6288444330133,131.97008872046584,101.70560335966856
260,98.58812260986019,4.830047563394373,88.8425670587082,104.80106133123823,131.97008872046584,99.07537944881608
261,98.14410314227511,3.8760424864035823,84.53648235819605,104.72105486058948,131.97008872046584,98.69099021927792
262,96.55375124657122,5.227003523799971,81.19103323926265,105.263601772589,131.97008872046584,96.07022010212913
263,101.471719375729,2.653076811862326,95.67603114092094,105.79716476821852,131.97008872046584,102.59451918568293
264,100.74686617899543,3.7578188613087677,94.99653693526646,107.2413883463287,131.97008872046584,100.6651694390561
265,95.02392606011965,7.07540300614111,84.88358796126725,105.2396886674958,131.97008872046584,94.12653952672393
266,101.06730718097246,7.112988574012007,90.01064305959773,110.07952798616917,131.97008872046584,101.60468134508946
267,96.21727579043478,4.876398621864597,89.99467703565735,109.10082846085693,131.97008872046584,94.92998247726285
268,101.21943721015307,4.236755261893955,92.38750410145794,111.21549557147199,131.97008872046584,100.07987952463603
269,100.35731802534875,4.784202178033661,90.10038932549588,109.26328707582077,131.97008872046584,99.28588194230854
270,100.73228908744674,4.753159557138083,88.19930793092328,110.00880460566744,131.97008872046584,100.94294286390452
